song_id,title,artist,genre,subgenre,mood,energy,bpm,valence,danceability,acousticness,popularity,instrumentalness,speechiness,liveness
1CLmFKW99S8eJrebO3GB04,No Woman,Whitney,instrumental,instrumental,focused,0.4,112.331,0.433,0.581,0.893,65,0.576,0.0291,0.161
0VffaI2jwQknRrxpECYHsF,Greyhound,Swedish House Mafia,instrumental,instrumental,relaxed,0.806,124.976,0.539,0.723,0.00666,65,0.876,0.0521,0.276
2GXOmuU3kApsq2TWqOU5Bm,Send It,Steve Aoki,instrumental,instrumental,intense,0.979,124.066,0.091,0.646,0.0199,65,0.776,0.101,0.38
0F2BxpbxH8Yc3pLub48hrb,Pjanoo - Radio Edit,Eric Prydz,instrumental,instrumental,happy,0.874,125.99,0.835,0.604,0.000563,65,0.812,0.0295,0.112
0cZcOtDqLaavK7LowhTBsa,sunny,j'san,instrumental,instrumental,focused,0.429,138.027,0.646,0.811,0.468,65,0.607,0.0789,0.109
2mIrfke7vosXAEWfz6ucyo,Lovesong - Remastered,The Cure,instrumental,instrumental,happy,0.791,140.12,0.856,0.611,0.326,65,0.862,0.0286,0.217
18URo35acNKRTHfEdjTcGn,Photograph,Def Leppard,instrumental,instrumental,relaxed,0.877,123.679,0.617,0.602,0.000343,64,0.635,0.0515,0.0551
1r8oPEXqnhUVgkUkJNqEuF,Love Will Tear Us Apart - 2010 Remaster,Joy Division,instrumental,instrumental,happy,0.902,146.83,0.907,0.525,0.000989,64,0.691,0.0368,0.137
4R7kumtHnf5SsKyPYrVO5r,Autumn Sweater,Yo La Tengo,instrumental,instrumental,focused,0.455,102.09,0.858,0.628,0.141,64,0.693,0.0427,0.135
3yYk5jhpqHF6lpIyvjhTRZ,Just,Lane 8,instrumental,instrumental,relaxed,0.565,122.934,0.21,0.656,0.481,64,0.951,0.0323,0.313
21mimz3pv3JD4r8wEJJfNg,Puff Lah,KAYTRANADA,instrumental,instrumental,happy,0.863,108.022,0.735,0.707,0.000576,64,0.893,0.056,0.236
0rNpm25xLsckCS9JPAgpwP,With U,SwuM,instrumental,instrumental,sad,0.309,90.026,0.184,0.414,0.863,64,0.819,0.0343,0.0923
4fQMGlCawbTkH9yPPZ49kP,Green Onions,Booker T. & the M.G.'s,instrumental,instrumental,focused,0.514,136.837,0.912,0.816,0.767,64,0.949,0.0339,0.0899
2W3EgJst61RLZtPPm3EQim,Territory,The Blaze,instrumental,instrumental,relaxed,0.44,120.009,0.213,0.563,0.286,64,0.683,0.0822,0.269
2pZi2b9U8r20AF0Cf3hi2D,thinking of you,mommy,instrumental,instrumental,ambient,0.0832,160.048,0.51,0.797,0.484,64,0.81,0.203,0.239
4GKk1uNzpxIptBuaY97Dkj,Midnight,Coldplay,instrumental,instrumental,relaxed,0.475,126.976,0.0349,0.548,0.615,64,0.808,0.0355,0.0944
5SAUIWdZ04OxYfJFDchC7S,Smoke on the Water,Deep Purple,instrumental,instrumental,focused,0.586,114.243,0.89,0.632,0.0983,64,0.581,0.0284,0.0535
01kmEgrTZAGvJNicVB7laT,Alone,Lund,instrumental,instrumental,sad,0.355,120.018,0.037,0.742,0.654,64,0.703,0.0814,0.384
2VEZx7NWsZ1D0eJ4uv5Fym,Digital Love,Daft Punk,instrumental,instrumental,focused,0.664,124.726,0.53,0.644,0.0481,64,0.862,0.0333,0.342
3oZoXyU0SkDldgS7AcN4y4,Get Low,Dillon Francis,instrumental,instrumental,happy,0.932,101.033,0.728,0.674,0.0282,64,0.71,0.0859,0.684
5n16dEoZ1OwdpqOIK13m1X,Faces,Knowmadic,instrumental,instrumental,relaxed,0.424,159.033,0.178,0.615,0.968,64,0.809,0.114,0.106
3bPsHHJ6EL2xZSflLsIve3,Tiny Sailboat,Kupla,instrumental,instrumental,relaxed,0.322,174.086,0.381,0.607,0.397,63,0.878,0.134,0.643
4c2TiYoJHIjEPZ5syRZhsY,sekao,Delayde,instrumental,instrumental,chill,0.375,159.972,0.333,0.616,0.905,63,0.896,0.0405,0.332
4G2WtXPgkDl0dnwzoBbBSj,4:20 PM,Bluedoom,instrumental,instrumental,chill,0.322,79.997,0.751,0.771,0.947,63,0.962,0.258,0.293
6ugrRFZUNIpLiqhLUgC7ix,Flowers,The Deli,instrumental,instrumental,sad,0.364,79.987,0.218,0.838,0.0849,63,0.981,0.134,0.26
3CuE0SXDnJJbEsIt4Xijsn,Popcorn,Steve Aoki,instrumental,instrumental,intense,0.953,128.032,0.209,0.603,0.084,63,0.878,0.0382,0.308
2BVUOGciUUUqOPSLtHwLGp,GUD VIBRATIONS,NGHTMRE,instrumental,instrumental,intense,0.924,151.994,0.0675,0.514,0.000208,63,0.805,0.052,0.0684
6QOVWoZUD3IEszbfO46mYW,I Don't Love You Anymore,Sarcastic Sounds,instrumental,instrumental,relaxed,0.309,74.99,0.451,0.708,0.428,63,0.87,0.144,0.0843
1Ht4NJdY8adMsW540P5vG0,Come With Me - Radio Mix,Nora En Pure,instrumental,instrumental,relaxed,0.758,119.999,0.308,0.677,0.00307,63,0.736,0.027,0.22
0E8qIw6KblOtDQYzzHQrxL,Como Tú (Magic Music Box),León Larregui,instrumental,instrumental,happy,0.903,122.604,0.762,0.568,0.000292,63,0.724,0.0982,0.0764
3Y4rUyw7XBCK6hGHCOt6rp,"Call It Fate, Call It Karma",The Strokes,instrumental,instrumental,chill,0.241,109.437,0.359,0.544,0.983,63,0.774,0.03,0.101
6CqYhhUPJORx1vvdTNc8jv,The Outsider,A Perfect Circle,instrumental,instrumental,relaxed,0.842,113.329,0.422,0.328,0.000111,63,0.803,0.0882,0.0496
03zYFtluA21jFWQVPMbUYO,Only for the Weak,In Flames,instrumental,instrumental,relaxed,0.909,105.007,0.49,0.458,2.32e-06,63,0.758,0.0446,0.283
6r7FXNO57mlZCBY6PXcZZT,Five Hours,Deorro,instrumental,instrumental,party,0.821,127.907,0.575,0.88,0.0197,63,0.661,0.118,0.234
1vxu8vMNshg5J8z3oA7QJZ,Parabola,TOOL,instrumental,instrumental,intense,0.93,100.935,0.294,0.314,2.01e-05,63,0.501,0.105,0.139
77yuzxCS3csrgTPSW0pvyk,O,Coldplay,instrumental,instrumental,sad,0.216,92.022,0.0618,0.23,0.911,63,0.829,0.0376,0.0934
19K24V0kGvNLFYCR8jMs88,It's Ok,Pandrezz,instrumental,instrumental,sad,0.277,87.0,0.065,0.702,0.835,63,0.879,0.0466,0.121
3hCzQ8c7PCcPfa9qe95ITg,Tipo Gta,MC Caverinha,instrumental,instrumental,focused,0.412,130.034,0.459,0.828,0.213,62,0.749,0.0835,0.0883
4CRpOsjhvgxjF7rQufmyZ1,Inbetween Days,The Cure,instrumental,instrumental,happy,0.836,142.605,0.735,0.546,0.107,62,0.583,0.0317,0.166
3MhymzaFcj7bXVJzB0ZJb8,Tricky Tricky,W&W,instrumental,instrumental,intense,0.962,139.051,0.0919,0.632,0.0146,62,0.53,0.302,0.297
7a3eLJPSgAk3PQbpYjrYdM,Summer Rain,Rain Sounds FX,instrumental,instrumental,intense,0.716,61.616,1e-05,0.166,0.146,62,0.994,0.0583,0.416
4cTIFTmacy3vyi5A5F3YeD,Along Came Polly - Original Mix,Rebūke,instrumental,instrumental,party,0.595,124.003,0.0781,0.825,0.00107,62,0.94,0.0669,0.0578
70WSr32oW4jC1na5I0j0D6,Anemone,The Brian Jonestown Massacre,instrumental,instrumental,focused,0.636,83.101,0.607,0.527,0.0599,62,0.843,0.0347,0.204
1LwP9g1Hjbs64jXM2Qsxry,Just Like Honey,The Jesus and Mary Chain,instrumental,instrumental,focused,0.552,121.361,0.486,0.341,8.02e-05,62,0.616,0.0423,0.0591
2sKTYRCgUHXmIhI2hoBuZE,When I Get There,Big Wild,instrumental,instrumental,relaxed,0.483,96.029,0.132,0.694,0.000196,62,0.557,0.0359,0.134
1yrZp8B0mLT18RuZccaDBJ,Perspective,Barnes Blvd.,instrumental,instrumental,sad,0.135,114.822,0.157,0.476,0.906,62,0.67,0.0962,0.121
3JdcRs53aBDG20OiPBJO9g,Yesterday,chief.,instrumental,instrumental,sad,0.185,77.223,0.155,0.633,0.945,62,0.868,0.0626,0.127
09wrW4mdaoBrOFY6KSR94h,Heaven,The Blaze,instrumental,instrumental,relaxed,0.461,125.066,0.0837,0.613,0.0257,62,0.75,0.0313,0.0776
5gTyK0ylsqQbhFugP7eYmz,Stay Forever (feat. STRFKR),Whethan,instrumental,instrumental,intense,0.835,117.932,0.0656,0.554,3.34e-05,62,0.826,0.0334,0.0912
4XDlW5QgLKZupaJ5VvacsP,Afloat,Kupla,instrumental,instrumental,chill,0.237,83.271,0.417,0.374,0.957,62,0.822,0.163,0.088
693x7mqPNtiFzJSkFZcB1N,Decisions,NAGASHI,instrumental,instrumental,sad,0.26,112.062,0.289,0.444,0.846,62,0.764,0.0695,0.375
6hBofveV7cUFOSuUB9RQjk,busking,_tag,instrumental,instrumental,sad,0.0701,77.065,0.247,0.622,0.495,62,0.911,0.0421,0.102
6Yp6bCLd4IWur1yL2Xirrk,Away with the Fairies,Philanthrope,instrumental,instrumental,party,0.232,130.015,0.661,0.886,0.247,62,0.906,0.4,0.114
0jJLwPDpyuZRpd800yScN0,Blurred,Kiasmos,instrumental,instrumental,party,0.406,122.009,0.0825,0.853,0.587,62,0.855,0.0483,0.09
1hUmqRBZpseNjByPAEW6AJ,The G.O.A.T.,Oliver Heldens,instrumental,instrumental,relaxed,0.918,125.975,0.364,0.676,0.00022,62,0.892,0.0449,0.465
24Ls3YpU0IjeWUM6ws2yaJ,Flunked This Semester,HM Surf,instrumental,instrumental,sad,0.246,174.063,0.27,0.557,0.486,62,0.904,0.0368,0.111
3On0xk67ckVLs1qEpTF8mY,Bring It Back,Deorro,instrumental,instrumental,relaxed,0.904,127.962,0.518,0.762,0.00167,62,0.841,0.0862,0.436
5VmL8CrjM82tIGWwum8Cbo,Venice,Gyvus,instrumental,instrumental,focused,0.561,95.011,0.801,0.881,0.333,62,0.88,0.139,0.148
1eN0D2pAR1hou4iEuXQkYQ,Waiting for You,mell-ø,instrumental,instrumental,sad,0.133,73.982,0.113,0.74,0.828,62,0.957,0.0633,0.131
0Bs0hUYxz7REyIHH7tRhL2,Helter Skelter - Remastered 2009,The Beatles,instrumental,instrumental,intense,0.831,167.518,0.281,0.166,0.000606,62,0.846,0.0894,0.811
2LD2gT7gwAurzdQDQtILds,Veridis Quo,Daft Punk,instrumental,instrumental,relaxed,0.687,106.896,0.119,0.604,0.479,62,0.95,0.045,0.104
42JPhBkcrAn8wfZn9xdSzO,Salt Lamp,Jobii,instrumental,instrumental,relaxed,0.54,154.021,0.249,0.648,0.351,61,0.759,0.0539,0.0951
5JuVNeCjIl3DJbnVf1oeGo,Sneakers,Monma,instrumental,instrumental,sad,0.307,89.993,0.174,0.855,0.365,61,0.854,0.0732,0.105
2YiqBesMJpszYU6raDOG0R,Hielo,Zoé,instrumental,instrumental,relaxed,0.73,126.967,0.672,0.551,0.282,61,0.923,0.0274,0.148
24CXuh2WNpgeSYUOvz14jk,Sandstorm - Radio Edit,Darude,instrumental,instrumental,relaxed,0.98,136.087,0.522,0.539,0.169,61,0.982,0.0469,0.084
0DvqAXyoA7zRB8wgH0DjRO,Ji-Eun's Sunset,City Girl,instrumental,instrumental,party,0.517,118.021,0.171,0.931,0.0923,61,0.821,0.105,0.114
7EnhGSOY5RbeIkFaoxiHZ2,I need to paint my walls,A L E X,instrumental,instrumental,sad,0.288,134.992,0.164,0.779,0.816,61,0.903,0.0551,0.108
3C4fzUgIP3ahkhOBdP38GM,Heaven Can Wait - The Aston Shuffle Remix,Sia,instrumental,instrumental,relaxed,0.859,121.968,0.442,0.622,0.000609,61,0.746,0.0636,0.0909
3uozbmBqY6tB7dQJFtb5l5,Affection,Cigarettes After Sex,instrumental,instrumental,relaxed,0.415,89.801,0.275,0.408,0.503,61,0.906,0.0248,0.105
0z7GuzX6SvdWx7KDW5Zxg6,Testing Tubes,Praizee,instrumental,instrumental,chill,0.139,74.993,0.658,0.82,0.637,61,0.776,0.362,0.101
4pI7VTiN59CZnGJUgVZPoy,Murmuration,Blue Wednesday,instrumental,instrumental,sad,0.373,83.203,0.203,0.686,0.532,61,0.926,0.118,0.075
2FygRDP2PuxcvWGGyf3nao,In My Head,DAO,instrumental,instrumental,focused,0.409,135.987,0.469,0.826,0.766,61,0.625,0.113,0.101
4SPUVPV2Db8B5xDaFWg9rD,Now That You're Gone,Kavv,instrumental,instrumental,chill,0.289,85.02,0.371,0.819,0.935,61,0.918,0.417,0.101
1DXvEWgI1xoxmKv2Zd3pNE,UFOF,Big Thief,instrumental,instrumental,focused,0.613,147.168,0.745,0.623,0.638,61,0.572,0.0309,0.143
6Yu1OL8I0D4vjOzYdsXYGK,12:51,The Strokes,instrumental,instrumental,relaxed,0.889,145.056,0.591,0.452,0.312,61,0.8,0.0379,0.558
5nKSxq2yNgQLtgzqJxPn41,i wish it would never stop snowing,Sleepy Fish,instrumental,instrumental,party,0.164,126.953,0.419,0.804,0.0365,61,0.831,0.0492,0.0927
74D5pms3OKB8xEem6KwLdY,Belém,DAO,instrumental,instrumental,relaxed,0.67,99.96,0.304,0.77,0.139,61,0.867,0.0762,0.101
476QHG5G8xxNI9VHTBFfjp,Ghostride,Crumb,instrumental,instrumental,chill,0.351,87.054,0.45,0.665,0.515,61,0.798,0.0278,0.109
3v1W3lS40jrAyGerzF3igy,Up & Down,Vengaboys,instrumental,instrumental,happy,0.929,135.951,0.894,0.79,0.000405,61,0.648,0.0671,0.0693
7j1Y0cl0RqV74Gl0eSvDgS,Pizza,Statistix,instrumental,instrumental,party,0.29,79.985,0.405,0.842,0.228,61,0.904,0.121,0.114
1GPRmRcadnmINbJlutkseu,Fireworks,Nymano,instrumental,instrumental,chill,0.31,188.177,0.395,0.559,0.526,61,0.937,0.373,0.147
2qC1sUo8xxRRqYsaYEdDuZ,Awake,Tycho,instrumental,instrumental,relaxed,0.878,176.057,0.598,0.552,0.0585,60,0.892,0.0353,0.0746
46rZgRYU1H5Xnv0n75OGis,Deep Down Low,Valentino Khan,instrumental,instrumental,relaxed,0.896,125.999,0.5,0.794,0.00371,60,0.615,0.0677,0.0876
4l9S9NFztZ0nrMZyakENh2,Unfaithful,H E R B,instrumental,instrumental,chill,0.213,141.19,0.563,0.777,0.562,60,0.889,0.16,0.185
1Avnd5xLg7HmaNofmYk7RQ,Withorwithout,Parcels,instrumental,instrumental,focused,0.662,105.012,0.814,0.803,0.642,60,0.901,0.0308,0.151
4SBqydJCEhcroni09XgT2c,ID - Ultra Music Festival Anthem,Kygo,instrumental,instrumental,relaxed,0.678,105.005,0.338,0.686,0.623,60,0.719,0.0425,0.0971
20hsdn8oITBsuWNLhzr5eh,Byte,Martin Garrix,instrumental,instrumental,intense,0.931,128.031,0.267,0.597,0.000636,60,0.821,0.0329,0.0593
2QFvsZEjbketrpCgCNC9Zp,ORANGE,SINY,instrumental,instrumental,relaxed,0.421,85.953,0.36,0.707,0.715,60,0.899,0.0448,0.209
0X5C4WjQNubRysTkHOubz3,Lovesong,The Cure,instrumental,instrumental,happy,0.813,140.112,0.821,0.611,0.339,60,0.898,0.0279,0.224
0Ueq7HrYgIzQ8wcIW6Duzg,Levitating,invention_,instrumental,instrumental,chill,0.294,65.553,0.386,0.406,0.612,60,0.918,0.0693,0.429
4VvTumh88DI240WO9ej6OV,Drüg,Lucky Luke,instrumental,instrumental,relaxed,0.496,124.974,0.0632,0.687,0.32,60,0.796,0.235,0.138
08d1uFAAtQgLbuvyP2AkoH,The Groovy Cat,PAWSA,instrumental,instrumental,intense,0.846,127.008,0.211,0.8,0.0277,60,0.877,0.0624,0.0896
6MzyclGrr8mFu3tWUDilzX,Jazzy Winter,Guustavv,instrumental,instrumental,focused,0.487,137.837,0.645,0.902,0.1,60,0.914,0.0818,0.153
0HOqINudNgQFpg1le5Hnqe,Damn It Feels Good to Be a Gangsta,Geto Boys,instrumental,instrumental,relaxed,0.793,88.902,0.655,0.785,0.22,60,0.718,0.163,0.124
1L5VP9PWCU5dRzl1bvlFkJ,I / Y,Lane 8,instrumental,instrumental,intense,0.718,121.984,0.151,0.523,0.689,60,0.939,0.032,0.0733
5EuVplVa6I5vbAUBuCRnvS,Loco Papi,Sevenn,instrumental,instrumental,happy,0.987,124.992,0.786,0.759,0.0754,60,0.788,0.0928,0.268
6qINThmTDYBm8twguFRueG,Cumbia del Olvido,Nicola Cruz,instrumental,instrumental,sad,0.312,169.955,0.25,0.71,0.938,60,0.909,0.0857,0.109
7ABE6G4uQxbNtYgVrpBBPA,Close to Me - Remastered,The Cure,instrumental,instrumental,focused,0.524,185.134,0.961,0.725,0.0748,60,0.764,0.116,0.0819
0hmxVkpxbcdHAXUoZ7DeCQ,Did My Best,The Voidz,instrumental,instrumental,relaxed,0.794,120.209,0.623,0.533,0.154,60,0.888,0.0371,0.106
1LQiF6aZfnNgxerxWJRbxw,HyperParadise - Flume Remix,Hermitude,instrumental,instrumental,relaxed,0.827,144.992,0.311,0.603,0.0453,60,0.619,0.0714,0.0833
